LLP Dijkstra, Dijkstra, DeltaStepping, FloydWarshall, LLP Transitive Closure
1113.6600341796875, 3.2090001106262207, 3428.0859375, 355.9570007324219, 325.2969970703125
2213.135986328125, 4.26800012588501, 5109.1767578125, 397.2040100097656, 312.8630065917969
1986.2960205078125, 3.7360000610351562, 4002.22802734375, 348.9070129394531, 301.2460021972656
1157.968017578125, 2.884999990463257, 3713.80908203125, 321.2569885253906, 396.9049987792969
1362.18994140625, 3.3259999752044678, 3109.509033203125, 329.27398681640625, 339.1709899902344
1026.5400390625, 2.9860000610351562, 3067.614013671875, 2984.925048828125, 314.35101318359375
1063.2469482421875, 4.004000186920166, 3872.9169921875, 1434.510986328125, 346.7959899902344
2231.760986328125, 3.5309998989105225, 3377.18408203125, 392.9949951171875, 318.7019958496094
927.0780029296875, 3.74399995803833, 2927.800048828125, 346.0920104980469, 312.4150085449219
1389.155029296875, 3.930000066757202, 6161.87109375, 336.0, 310.3659973144531
1058.678955078125, 3.5239999294281006, 7143.61083984375, 343.48699951171875, 588.3880004882812
2365.93701171875, 3.5, 10079.7001953125, 642.7659912109375, 339.97900390625
1099.8740234375, 10.420000076293945, 5494.26904296875, 482.0610046386719, 405.26300048828125
1319.02294921875, 4.291999816894531, 6115.5791015625, 325.37200927734375, 304.72198486328125
994.7009887695312, 3.8540000915527344, 2819.56005859375, 325.43499755859375, 287.00799560546875
981.2839965820312, 3.5480000972747803, 3993.487060546875, 335.4670104980469, 322.18701171875
1025.498046875, 4.65500020980835, 3025.320068359375, 334.1409912109375, 342.0429992675781
932.97802734375, 3.171999931335449, 5266.40576171875, 307.9580078125, 471.78399658203125
1087.4630126953125, 4.329999923706055, 3334.8310546875, 326.93499755859375, 677.2930297851562
1571.7869873046875, 8.6899995803833, 2805.748046875, 282.8080139160156, 357.0799865722656
979.3870239257812, 3.125999927520752, 2967.176025390625, 322.4670104980469, 334.1809997558594
1236.217041015625, 8.625, 7087.46923828125, 329.44500732421875, 340.20599365234375
961.7490234375, 3.0899999141693115, 2945.820068359375, 320.5509948730469, 287.3949890136719
1247.7509765625, 2.921999931335449, 3947.306884765625, 413.7829895019531, 526.0590209960938
1552.14599609375, 4.038000106811523, 3007.373046875, 308.4490051269531, 329.21600341796875
971.3729858398438, 2.9200000762939453, 3312.946044921875, 347.35400390625, 325.05499267578125
1047.70703125, 3.9560000896453857, 6235.4248046875, 398.5610046386719, 370.0539855957031
1147.791015625, 3.5980000495910645, 3472.885009765625, 423.2720031738281, 348.36199951171875
1140.5169677734375, 3.8499999046325684, 3360.72802734375, 361.8179931640625, 469.1860046386719
1106.7239990234375, 2.986999988555908, 6183.6728515625, 558.6370239257812, 338.7330017089844
1244.0560302734375, 3.5769999027252197, 5655.044921875, 372.6159973144531, 422.49200439453125
1077.2459716796875, 3.760999917984009, 6148.1298828125, 382.0480041503906, 1176.112060546875
1336.68798828125, 4.168000221252441, 3626.44091796875, 449.9530029296875, 352.2250061035156
1133.324951171875, 3.9010000228881836, 7765.830078125, 472.93798828125, 403.99200439453125
4785.2060546875, 3.8929998874664307, 3441.52587890625, 369.7850036621094, 339.12701416015625
4955.97119140625, 4.34499979019165, 3852.7890625, 340.3710021972656, 427.62799072265625
1164.3409423828125, 7.928999900817871, 3507.60400390625, 368.7650146484375, 350.87298583984375
1133.4639892578125, 6.184999942779541, 4261.40185546875, 1163.876953125, 876.7960205078125
1376.4449462890625, 5.427000045776367, 5402.1689453125, 355.5690002441406, 354.1099853515625
1206.1300048828125, 3.365999937057495, 3456.342041015625, 579.281005859375, 453.5950012207031
2456.445068359375, 3.75, 4103.19189453125, 310.87799072265625, 281.47698974609375
992.1240234375, 6.323999881744385, 4678.2080078125, 292.3810119628906, 401.3179931640625
906.3350219726562, 4.355999946594238, 4101.27001953125, 535.8060302734375, 462.7959899902344
1333.488037109375, 5.210999965667725, 3098.60107421875, 326.75799560546875, 294.7659912109375
935.47802734375, 3.438999891281128, 2928.425048828125, 320.9150085449219, 297.1789855957031
1095.4119873046875, 3.303999900817871, 6601.22900390625, 1051.9129638671875, 456.1109924316406
1192.1719970703125, 3.322999954223633, 3010.39990234375, 2489.072998046875, 338.72198486328125
986.68798828125, 3.005000114440918, 4009.544921875, 380.1960144042969, 317.3479919433594
2377.424072265625, 7.684999942779541, 3620.18896484375, 435.6400146484375, 388.8999938964844
1024.261962890625, 3.2990000247955322, 3231.361083984375, 355.2569885253906, 339.32598876953125
959.3410034179688, 4.080999851226807, 6604.73291015625, 324.2969970703125, 315.9739990234375
1004.5540161132812, 3.0360000133514404, 3037.260986328125, 330.16900634765625, 308.2659912109375
951.4149780273438, 2.986999988555908, 3121.56396484375, 644.6630249023438, 324.739013671875
1020.823974609375, 24.95400047302246, 5160.716796875, 323.92498779296875, 380.8110046386719
3183.68505859375, 3.6070001125335693, 3281.715087890625, 340.49700927734375, 403.1409912109375
1087.758056640625, 2.999000072479248, 4171.7431640625, 404.8080139160156, 458.5459899902344
1535.467041015625, 14.135000228881836, 3209.197021484375, 361.9809875488281, 324.9949951171875
1020.0859985351562, 3.753999948501587, 5766.72802734375, 301.4989929199219, 366.17999267578125
992.6580200195312, 4.004000186920166, 4281.36279296875, 332.7669982910156, 345.7340087890625
966.9879760742188, 3.5360000133514404, 3185.053955078125, 347.8299865722656, 363.9100036621094
1498.4300537109375, 3.8550000190734863, 3016.70703125, 364.5119934082031, 337.3389892578125
1091.4420166015625, 3.38100004196167, 4117.0087890625, 2957.888916015625, 383.98199462890625
1102.883056640625, 3.3420000076293945, 3233.455078125, 384.78900146484375, 342.39801025390625
1139.5579833984375, 3.7249999046325684, 3404.241943359375, 341.0090026855469, 401.98199462890625
1433.9739990234375, 4.083000183105469, 4506.7578125, 328.9630126953125, 322.3999938964844
925.2119750976562, 3.739000082015991, 2983.948974609375, 291.6889953613281, 322.0790100097656
3271.7919921875, 3.4089999198913574, 3521.449951171875, 377.2550048828125, 334.1050109863281
1700.7359619140625, 6.480000019073486, 3198.2919921875, 350.51300048828125, 284.4289855957031
953.7230224609375, 3.8010001182556152, 3192.2939453125, 301.8240051269531, 338.3869934082031
1052.844970703125, 3.4159998893737793, 3328.25, 506.9259948730469, 556.7369995117188
1809.1009521484375, 5.1579999923706055, 5645.47900390625, 385.343994140625, 320.94500732421875
1007.2730102539062, 3.9089999198913574, 3098.425048828125, 332.03399658203125, 338.86199951171875
1061.425048828125, 3.6540000438690186, 4580.080078125, 360.2040100097656, 320.15399169921875
845.7730102539062, 3.2839999198913574, 2653.389892578125, 259.7439880371094, 312.5159912109375
927.0759887695312, 2.736999988555908, 2769.35888671875, 268.1210021972656, 313.22100830078125
929.81298828125, 2.621999979019165, 2747.294921875, 2401.98095703125, 338.3290100097656
1432.491943359375, 3.7839999198913574, 2962.48193359375, 292.072998046875, 286.3689880371094
990.6649780273438, 3.5230000019073486, 2811.736083984375, 262.5409851074219, 328.25201416015625
879.1589965820312, 2.921999931335449, 2599.610107421875, 280.6090087890625, 565.9019775390625
1274.81103515625, 4.39900016784668, 5713.48681640625, 290.72100830078125, 358.5950012207031
875.0700073242188, 3.5260000228881836, 2581.988037109375, 282.260986328125, 310.1000061035156
910.77099609375, 3.1389999389648438, 2531.951904296875, 292.3210144042969, 274.08599853515625
991.323974609375, 6.433000087738037, 4322.14892578125, 255.96200561523438, 332.7770080566406
889.8170166015625, 3.4769999980926514, 4583.2529296875, 314.8500061035156, 311.9599914550781
854.9290161132812, 2.502000093460083, 2782.513916015625, 257.0069885253906, 315.5660095214844
1127.0240478515625, 3.558000087738037, 3150.60498046875, 623.9710083007812, 308.4739990234375
883.7069702148438, 4.127999782562256, 4536.6572265625, 292.9580078125, 295.9209899902344
900.1170043945312, 3.063999891281128, 2718.10009765625, 290.5589904785156, 322.1499938964844
893.8709716796875, 2.5329999923706055, 3430.875, 346.2619934082031, 391.4779968261719
977.9860229492188, 7.690999984741211, 2875.98193359375, 273.06298828125, 306.8009948730469
870.864990234375, 2.572999954223633, 2706.614013671875, 275.8659973144531, 386.3420104980469
2734.967041015625, 3.066999912261963, 3009.18505859375, 698.4130249023438, 310.3869934082031
1091.81298828125, 3.0190000534057617, 2917.031005859375, 298.5539855957031, 293.9700012207031
876.9340209960938, 3.0899999141693115, 3077.93505859375, 321.62298583984375, 299.0350036621094
844.4119873046875, 3.5850000381469727, 4568.74609375, 382.8760070800781, 756.9459838867188
1034.4859619140625, 11.60099983215332, 3145.93896484375, 269.2539978027344, 313.0679931640625
893.5250244140625, 3.809999942779541, 2565.29296875, 286.7510070800781, 300.40301513671875
840.510009765625, 2.6740000247955322, 2693.989990234375, 295.00299072265625, 319.0989990234375
890.1849975585938, 4.9679999351501465, 3248.64990234375, 325.00299072265625, 291.760986328125
911.6649780273438, 7.218999862670898, 4461.32421875, 301.42498779296875, 314.8320007324219
865.4990234375, 2.7980000972747803, 2662.6240234375, 290.0090026855469, 344.031005859375
877.6840209960938, 2.8529999256134033, 2848.699951171875, 372.3710021972656, 430.4419860839844
1311.9859619140625, 6.808000087738037, 3259.56005859375, 316.61700439453125, 329.1679992675781
2068.137939453125, 3.690999984741211, 3048.56494140625, 329.47900390625, 279.76800537109375
865.6890258789062, 2.947000026702881, 2824.85693359375, 330.8240051269531, 292.68798828125
1043.344970703125, 5.563000202178955, 4018.863037109375, 302.6180114746094, 316.3370056152344
900.2789916992188, 3.6610000133514404, 3634.533935546875, 331.260009765625, 874.3410034179688
861.9459838867188, 3.1080000400543213, 2753.68505859375, 285.4309997558594, 292.156005859375
952.7890014648438, 2.296999931335449, 3120.2470703125, 472.46600341796875, 330.5010070800781
1000.3590087890625, 4.050000190734863, 4459.02001953125, 316.3169860839844, 319.9620056152344
1105.675048828125, 14.880999565124512, 2879.77587890625, 315.77301025390625, 313.8450012207031
897.7949829101562, 26.511999130249023, 4320.458984375, 461.45098876953125, 373.7640075683594
1043.5830078125, 3.3340001106262207, 2826.922119140625, 305.0880126953125, 362.4949951171875
1143.2669677734375, 3.010999917984009, 2841.636962890625, 318.09600830078125, 309.7349853515625
2246.759033203125, 3.3459999561309814, 4943.994140625, 524.7310180664062, 357.9620056152344
1198.5469970703125, 3.5480000972747803, 2952.1708984375, 296.510009765625, 276.9779968261719
857.1110229492188, 2.882999897003174, 2659.08203125, 268.68798828125, 292.0740051269531
858.8790283203125, 2.7799999713897705, 2728.572998046875, 308.2449951171875, 296.3399963378906
1744.8060302734375, 3.8989999294281006, 6899.2939453125, 313.2330017089844, 280.87200927734375
853.9810180664062, 3.24399995803833, 2712.12109375, 280.3819885253906, 313.1719970703125
989.176025390625, 2.8429999351501465, 4192.123046875, 426.3970031738281, 413.2969970703125
1089.404052734375, 2.9769999980926514, 3078.044921875, 319.9670104980469, 381.625
989.2000122070312, 3.3559999465942383, 4411.7822265625, 325.5849914550781, 316.9930114746094
2897.02587890625, 3.625, 4146.4599609375, 342.5450134277344, 346.6860046386719
946.385009765625, 3.7939999103546143, 2750.677001953125, 277.9010009765625, 311.89898681640625
970.4949951171875, 3.309999942779541, 2931.22705078125, 357.4989929199219, 292.6419982910156
920.5670166015625, 3.315000057220459, 7910.17578125, 447.9599914550781, 349.4570007324219
905.323974609375, 3.931999921798706, 3037.782958984375, 304.9219970703125, 301.9779968261719
965.2440185546875, 3.118000030517578, 4953.01513671875, 392.1759948730469, 319.4750061035156
2106.89697265625, 3.690000057220459, 5841.9970703125, 391.5429992675781, 352.2869873046875
862.5360107421875, 3.2139999866485596, 3122.339111328125, 302.6960144042969, 325.92999267578125
1090.60498046875, 3.821000099182129, 5857.01123046875, 330.4989929199219, 343.04400634765625
925.2449951171875, 3.315000057220459, 6018.12109375, 316.45599365234375, 396.07501220703125
1080.5760498046875, 3.3580000400543213, 8218.9052734375, 336.7170104980469, 346.3970031738281
3194.818115234375, 3.6449999809265137, 4053.531982421875, 320.7359924316406, 276.35699462890625
1065.4320068359375, 16.31599998474121, 5347.3779296875, 304.66900634765625, 358.3949890136719
1127.4949951171875, 22.299999237060547, 3521.718994140625, 293.072998046875, 328.4989929199219
1021.0659790039062, 13.230999946594238, 2877.1201171875, 278.3949890136719, 290.32501220703125
999.8699951171875, 3.73799991607666, 3647.631103515625, 741.6380004882812, 356.6510009765625
898.8560180664062, 2.861999988555908, 2881.407958984375, 353.3919982910156, 304.54998779296875
959.1500244140625, 2.562000036239624, 2982.39404296875, 365.6860046386719, 339.47601318359375
1039.5880126953125, 2.365000009536743, 6046.380859375, 484.8330078125, 555.3909912109375
2385.530029296875, 3.0840001106262207, 3106.89990234375, 366.4049987792969, 380.5559997558594
1067.6180419921875, 2.937999963760376, 3530.472900390625, 1931.489990234375, 368.6109924316406
2341.5029296875, 4.521999835968018, 3582.77294921875, 392.4809875488281, 605.301025390625
1103.60595703125, 3.5999999046325684, 3282.10107421875, 369.635009765625, 367.4599914550781
1009.989990234375, 2.382999897003174, 4232.4560546875, 803.4089965820312, 523.8209838867188
1079.9720458984375, 5.02400016784668, 3332.2080078125, 365.2229919433594, 381.50799560546875
1078.241943359375, 8.779000282287598, 3385.375, 358.510986328125, 351.7650146484375
1097.823974609375, 2.7880001068115234, 7601.0810546875, 336.2200012207031, 369.9549865722656
1006.75, 3.4660000801086426, 3334.669921875, 330.7090148925781, 395.27899169921875
1102.800048828125, 3.5329999923706055, 3061.489013671875, 322.4580078125, 1396.2919921875
1496.81103515625, 5.999000072479248, 3420.4951171875, 328.7359924316406, 334.6289978027344
997.0759887695312, 3.124000072479248, 3257.886962890625, 426.0150146484375, 422.2340087890625
1035.3310546875, 2.628999948501587, 4695.89990234375, 1032.279052734375, 645.7000122070312
1198.1090087890625, 6.440999984741211, 3619.154052734375, 386.0150146484375, 386.49798583984375
884.7570190429688, 2.5390000343322754, 2653.4990234375, 302.47698974609375, 286.16400146484375
896.8709716796875, 2.25600004196167, 2616.22802734375, 1119.3260498046875, 488.7879943847656
890.9860229492188, 9.644000053405762, 2803.345947265625, 271.63800048828125, 288.4519958496094
898.8809814453125, 2.4189999103546143, 2574.705078125, 294.4930114746094, 282.04400634765625
842.2490234375, 1.7910000085830688, 3014.18798828125, 295.3389892578125, 291.2950134277344
886.2550048828125, 1.9600000381469727, 3112.791015625, 279.5929870605469, 312.7449951171875
875.4429931640625, 3.061000108718872, 2687.137939453125, 304.04901123046875, 299.10101318359375
852.551025390625, 1.8589999675750732, 2626.35009765625, 279.7380065917969, 282.6730041503906
875.8510131835938, 1.7799999713897705, 2577.77587890625, 274.4750061035156, 295.2590026855469
833.864013671875, 1.7300000190734863, 2755.426025390625, 316.2239990234375, 291.0039978027344
1177.81494140625, 4.044000148773193, 3358.986083984375, 265.760009765625, 250.1699981689453
853.0819702148438, 2.055000066757202, 2549.5810546875, 292.5039978027344, 292.1050109863281
813.9639892578125, 1.9639999866485596, 2585.243896484375, 275.135986328125, 275.4280090332031
872.3670043945312, 2.825000047683716, 3618.26708984375, 353.843994140625, 282.4129943847656
830.0289916992188, 2.390000104904175, 2584.45703125, 302.71099853515625, 274.8970031738281
840.4760131835938, 1.9880000352859497, 2849.302001953125, 280.79400634765625, 296.74798583984375
849.7459716796875, 1.815999984741211, 3053.075927734375, 322.843994140625, 655.135986328125
1164.8349609375, 5.210000038146973, 3156.60791015625, 322.5790100097656, 295.31201171875
833.1279907226562, 2.6740000247955322, 2621.02294921875, 284.72198486328125, 399.26300048828125
883.3629760742188, 2.263000011444092, 2646.527099609375, 310.54400634765625, 290.6679992675781
862.2769775390625, 2.3399999141693115, 3129.612060546875, 384.1929931640625, 310.3590087890625
1424.262939453125, 10.029999732971191, 3338.552978515625, 296.177001953125, 260.4469909667969
1020.9959716796875, 2.3389999866485596, 2788.011962890625, 327.4639892578125, 287.6310119628906
904.8489990234375, 2.428999900817871, 3273.1298828125, 530.2750244140625, 1402.5040283203125
1183.6829833984375, 3.765000104904175, 3308.532958984375, 328.6180114746094, 312.75799560546875
980.7559814453125, 2.671999931335449, 4197.5751953125, 328.4679870605469, 383.4339904785156
1288.3919677734375, 3.01200008392334, 4399.8330078125, 321.4880065917969, 301.7229919433594
1211.1309814453125, 3.8310000896453857, 2676.865966796875, 305.8330078125, 280.24200439453125
939.1229858398438, 1.9880000352859497, 4879.212890625, 339.2130126953125, 265.9339904785156
847.5070190429688, 2.76200008392334, 2742.89794921875, 299.7090148925781, 842.708984375
946.8740234375, 4.084000110626221, 3660.551025390625, 289.0539855957031, 292.6090087890625
982.0349731445312, 3.2730000019073486, 2586.998046875, 332.3349914550781, 359.1919860839844
912.7249755859375, 2.3380000591278076, 2814.574951171875, 560.7349853515625, 291.43798828125
1131.7239990234375, 6.051000118255615, 4746.4658203125, 287.1409912109375, 330.20098876953125
898.6209716796875, 2.5769999027252197, 2577.80908203125, 316.1960144042969, 297.25299072265625
878.9400024414062, 2.122999906539917, 3121.81689453125, 283.0060119628906, 284.9859924316406
861.3209838867188, 2.803999900817871, 3139.0048828125, 535.2860107421875, 318.27301025390625
1831.3089599609375, 3.246000051498413, 2729.01904296875, 316.3110046386719, 304.7569885253906
1877.43994140625, 2.765000104904175, 3240.1669921875, 327.8429870605469, 273.64898681640625
955.3049926757812, 2.619999885559082, 3570.85302734375, 2954.931884765625, 344.364013671875
885.0449829101562, 2.6489999294281006, 2887.968017578125, 306.66900634765625, 311.8739929199219
1321.6319580078125, 2.9860000610351562, 3074.097900390625, 341.2099914550781, 321.4419860839844
2370.8720703125, 6.230999946594238, 4970.62109375, 352.4330139160156, 320.8559875488281
953.489013671875, 2.8359999656677246, 3187.114990234375, 388.2040100097656, 330.22698974609375
1178.6610107421875, 2.555999994277954, 3387.756103515625, 343.22698974609375, 348.8190002441406
1201.237060546875, 4.366000175476074, 8563.7880859375, 322.4729919433594, 391.78900146484375
1248.510986328125, 2.8959999084472656, 3230.986083984375, 345.1820068359375, 435.8890075683594
1225.4300537109375, 6.497000217437744, 6611.6162109375, 431.62200927734375, 389.8949890136719
1049.1949462890625, 3.1440000534057617, 2921.574951171875, 338.21600341796875, 323.65399169921875
960.31298828125, 2.1710000038146973, 4239.1591796875, 343.2200012207031, 353.0830078125
1253.0269775390625, 3.575000047683716, 3471.166015625, 279.60198974609375, 340.0509948730469
909.468994140625, 2.931999921798706, 2734.764892578125, 336.2300109863281, 266.2619934082031
924.4180297851562, 2.256999969482422, 2912.12890625, 324.7049865722656, 280.593994140625
871.9439697265625, 2.2790000438690186, 4707.68701171875, 330.59600830078125, 409.8689880371094
850.1859741210938, 2.632999897003174, 3643.216064453125, 353.3590087890625, 267.4750061035156
832.9940185546875, 2.068000078201294, 2639.14404296875, 280.9209899902344, 286.1300048828125
863.9949951171875, 2.0399999618530273, 3337.346923828125, 502.7550048828125, 374.6549987792969
1063.531005859375, 6.172999858856201, 2685.81591796875, 434.4169921875, 319.9209899902344
2590.9560546875, 2.9200000762939453, 2718.715087890625, 382.75799560546875, 270.0270080566406
1100.5, 2.9560000896453857, 3888.344970703125, 543.9249877929688, 325.42999267578125
1322.4990234375, 6.158999919891357, 2908.77392578125, 295.10101318359375, 294.364990234375
2344.132080078125, 2.305999994277954, 2565.3779296875, 288.0920104980469, 269.8210144042969
813.3909912109375, 2.1059999465942383, 2673.760986328125, 297.510009765625, 868.4019775390625
1079.2490234375, 3.4709999561309814, 3092.2529296875, 1226.4229736328125, 300.47601318359375
827.7020263671875, 2.805000066757202, 2686.1279296875, 304.1109924316406, 269.28900146484375
871.3499755859375, 2.0399999618530273, 2715.568115234375, 286.6510009765625, 297.2869873046875
821.0089721679688, 1.9420000314712524, 4129.8359375, 541.75, 440.9750061035156
1963.864990234375, 2.674999952316284, 2666.19189453125, 296.27099609375, 266.0989990234375
864.0999755859375, 2.453000068664551, 2821.14306640625, 322.5790100097656, 335.72100830078125
893.0339965820312, 2.187999963760376, 4188.19580078125, 369.0780029296875, 320.39801025390625
1152.5830078125, 6.196000099182129, 2880.638916015625, 317.80999755859375, 319.71600341796875
959.3469848632812, 2.4809999465942383, 2969.1279296875, 295.4630126953125, 292.82501220703125
926.2429809570312, 2.315000057220459, 2995.839111328125, 363.52301025390625, 1300.8759765625
1166.428955078125, 6.763000011444092, 4023.0458984375, 297.4570007324219, 278.2460021972656
1009.0050048828125, 2.5269999504089355, 2806.73095703125, 306.12799072265625, 298.03900146484375
848.0709838867188, 2.1110000610351562, 2711.0439453125, 302.9460144042969, 339.0589904785156
1133.75, 3.507999897003174, 3889.5400390625, 291.1390075683594, 274.6300048828125
944.3259887695312, 2.5859999656677246, 2583.64306640625, 302.7130126953125, 301.1990051269531
914.2550048828125, 2.2070000171661377, 3736.160888671875, 299.82501220703125, 255.3560028076172
945.7540283203125, 2.0329999923706055, 3620.64892578125, 485.4490051269531, 426.0190124511719
1062.02001953125, 2.9679999351501465, 2783.386962890625, 289.6520080566406, 313.864990234375
899.7559814453125, 2.250999927520752, 3702.470947265625, 309.8089904785156, 352.635009765625
953.3939819335938, 2.509999990463257, 3401.94091796875, 1203.666015625, 354.3550109863281
1023.5590209960938, 3.7880001068115234, 2773.305908203125, 352.1700134277344, 311.781005859375
922.4240112304688, 2.871000051498413, 2762.820068359375, 299.2149963378906, 344.3699951171875
927.0339965820312, 2.3949999809265137, 2689.861083984375, 357.22900390625, 312.70098876953125
3041.833984375, 4.031000137329102, 3561.781005859375, 314.1960144042969, 323.9960021972656
931.7990112304688, 2.7730000019073486, 2769.176025390625, 293.15899658203125, 296.12298583984375
885.8499755859375, 2.1489999294281006, 2807.02099609375, 415.15301513671875, 305.8689880371094
925.8699951171875, 2.3440001010894775, 4630.14013671875, 730.8350219726562, 308.96600341796875
852.8090209960938, 6.732999801635742, 2818.493896484375, 332.8840026855469, 294.9930114746094
859.8250122070312, 1.940000057220459, 2872.672119140625, 328.3710021972656, 273.2120056152344
902.823974609375, 2.441999912261963, 3253.384033203125, 812.4569702148438, 511.1910095214844
2485.68701171875, 2.7309999465942383, 2622.337890625, 327.61700439453125, 347.22198486328125
873.6420288085938, 2.3369998931884766, 2817.3720703125, 308.71600341796875, 278.9849853515625
917.322021484375, 2.062000036239624, 3147.925048828125, 343.7879943847656, 815.3200073242188
1265.68896484375, 3.3480000495910645, 4490.1337890625, 307.5419921875, 336.1719970703125
930.1669921875, 2.6440000534057617, 2664.701904296875, 325.46099853515625, 263.3179931640625
1000.093017578125, 2.2780001163482666, 2918.637939453125, 310.7959899902344, 298.6000061035156
1035.530029296875, 4.260000228881836, 3578.742919921875, 392.18701171875, 308.6759948730469
912.1309814453125, 2.677000045776367, 3557.986083984375, 368.7090148925781, 280.593994140625
923.7379760742188, 2.3239998817443848, 2737.572021484375, 312.9320068359375, 312.35400390625
831.3720092773438, 1.9880000352859497, 4299.15087890625, 544.7659912109375, 404.5849914550781
1029.801025390625, 49.39500045776367, 3037.678955078125, 465.88299560546875, 357.2640075683594
1128.9139404296875, 2.861999988555908, 3093.677978515625, 296.968994140625, 309.5669860839844
1009.9340209960938, 2.2669999599456787, 3657.18701171875, 401.7539978027344, 414.9230041503906
1384.3070068359375, 3.265000104904175, 3900.39306640625, 324.25799560546875, 360.66400146484375
1036.458984375, 2.878999948501587, 3330.68994140625, 364.7239990234375, 340.94000244140625
1019.2340087890625, 2.4649999141693115, 3478.199951171875, 514.7550048828125, 385.10198974609375
1560.25, 6.7210001945495605, 3126.492919921875, 338.8030090332031, 400.84698486328125
982.4110107421875, 2.7279999256134033, 3213.72802734375, 313.9729919433594, 402.7879943847656
996.1409912109375, 2.635999917984009, 4775.080078125, 400.85198974609375, 371.5790100097656
1198.8499755859375, 7.073999881744385, 4394.341796875, 337.1679992675781, 347.2590026855469
997.5540161132812, 3.1510000228881836, 3149.929931640625, 344.6409912109375, 347.30999755859375
1171.5699462890625, 2.9189999103546143, 3584.530029296875, 639.166015625, 571.7130126953125
1322.3079833984375, 2.9519999027252197, 3201.257080078125, 335.3420104980469, 328.5450134277344
1023.3389892578125, 2.687000036239624, 3326.552978515625, 411.52899169921875, 345.1470031738281
952.60498046875, 7.60099983215332, 3783.59912109375, 407.02801513671875, 664.1939697265625
1360.7159423828125, 6.551000118255615, 3201.156982421875, 323.1050109863281, 344.5090026855469
1041.4189453125, 2.575000047683716, 4984.59521484375, 437.5360107421875, 417.0220031738281
1030.6009521484375, 3.378000020980835, 4514.95703125, 390.7139892578125, 383.11700439453125
923.4199829101562, 3.753000020980835, 3048.89599609375, 2694.52099609375, 375.3320007324219
1534.303955078125, 3.0369999408721924, 3457.162109375, 873.0009765625, 415.4849853515625
1073.47705078125, 5.513000011444092, 3641.571044921875, 362.23199462890625, 326.82598876953125
954.8569946289062, 3.253000020980835, 3073.35595703125, 406.4849853515625, 327.23199462890625
1018.4829711914062, 5.514999866485596, 6505.94482421875, 417.7560119628906, 580.5189819335938
1065.0760498046875, 3.9830000400543213, 2950.29296875, 310.3070068359375, 348.6189880371094
931.7169799804688, 3.1489999294281006, 3002.803955078125, 369.9580078125, 335.2309875488281
1021.1400146484375, 2.7109999656677246, 3675.510986328125, 408.59600830078125, 469.1099853515625
2218.777099609375, 3.5220000743865967, 4240.744140625, 340.35101318359375, 309.75299072265625
956.5599975585938, 3.0190000534057617, 3022.466064453125, 323.1289978027344, 354.85101318359375
998.0479736328125, 2.49399995803833, 3537.428955078125, 449.45098876953125, 395.6090087890625
1246.47900390625, 3.938999891281128, 4133.59521484375, 366.9750061035156, 379.7659912109375
931.2050170898438, 2.9719998836517334, 2829.89892578125, 360.8429870605469, 398.6440124511719
1072.8089599609375, 5.414000034332275, 3881.8759765625, 388.6629943847656, 368.07598876953125
1659.73095703125, 3.5829999446868896, 2958.9130859375, 300.9519958496094, 324.197998046875
933.8099975585938, 2.7909998893737793, 3136.035888671875, 331.5790100097656, 512.9359741210938
1061.9840087890625, 3.0409998893737793, 5737.02783203125, 327.4670104980469, 378.4840087890625
955.64697265625, 3.625, 3161.361083984375, 338.2070007324219, 325.07598876953125
885.35400390625, 2.365999937057495, 2669.322998046875, 295.65899658203125, 295.43701171875
958.7340087890625, 1.7990000247955322, 2884.22607421875, 993.5759887695312, 319.71600341796875
863.6640014648438, 4.427999973297119, 2648.2880859375, 292.57501220703125, 283.9100036621094
1280.4549560546875, 2.6429998874664307, 2654.802978515625, 334.5429992675781, 278.739013671875
837.4110107421875, 2.2899999618530273, 2632.43798828125, 366.57000732421875, 290.20001220703125
823.8519897460938, 1.902999997138977, 2998.02197265625, 551.4719848632812, 316.77301025390625
1072.85498046875, 3.1730000972747803, 3065.68701171875, 301.64300537109375, 263.6619873046875
828.6300048828125, 2.3910000324249268, 2542.468994140625, 305.1809997558594, 295.09100341796875
867.1439819335938, 2.2720000743865967, 2510.5048828125, 335.83099365234375, 271.0329895019531
835.8930053710938, 2.2860000133514404, 3595.70703125, 345.0509948730469, 319.9739990234375
1036.5050048828125, 3.0339999198913574, 2641.0458984375, 284.12200927734375, 267.8290100097656
910.9929809570312, 2.619999885559082, 3759.85595703125, 285.9909973144531, 392.61199951171875
858.4099731445312, 5.151000022888184, 3060.2080078125, 752.7670288085938, 541.0399780273438
1171.1090087890625, 5.644999980926514, 3237.34912109375, 302.7430114746094, 338.177001953125
966.239990234375, 2.8970000743865967, 4175.2568359375, 352.3039855957031, 353.6189880371094
1031.72998046875, 2.7980000972747803, 3223.35107421875, 1249.1939697265625, 416.2279968261719
1225.7659912109375, 2.9489998817443848, 3480.467041015625, 310.9739990234375, 352.67401123046875
971.8939819335938, 4.435999870300293, 4196.54296875, 446.177001953125, 333.74798583984375
977.0499877929688, 3.506999969482422, 4181.81884765625, 359.35198974609375, 389.3529968261719
1306.0770263671875, 6.848999977111816, 2999.096923828125, 351.0820007324219, 295.6159973144531
1021.5999755859375, 2.5850000381469727, 2838.287109375, 305.2430114746094, 320.1109924316406
